gid,before,after,change,change_percentage
38979597,0.0,0.0,0.0,0.0
362298234,0.0,0.0,0.0,0.0
349137027,0.0,0.0,0.0,0.0
122762077,0.0,0.0,0.0,0.0
139241077,0.0,0.0,0.0,0.0
118565129,0.0,0.0,0.0,0.0
472792005,0.0,0.0,0.0,0.0
38747769,2.0,2.0,0.0,0.0
467701701,0.0,0.4888888888888889,0.4888888888888889,inf
1570020,14.0,14.0,0.0,0.0
291117678,0.0,0.0,0.0,0.0
224600605,0.0,0.0,0.0,0.0
81210453,0.0,0.0,0.0,0.0
367722418,0.0,0.0,0.0,0.0
301134938,1.0,1.0,0.0,0.0
112780000,0.0,0.0,0.0,0.0
274225432,0.0,1.0,1.0,inf
281135884,0.0,0.0,0.0,0.0
333831487,0.0,0.0,0.0,0.0
253288163,0.0,0.0,0.0,0.0
205895680,0.0,0.0,0.0,0.0
314623293,0.0,0.0,0.0,0.0
285321051,0.0,0.0,0.0,0.0
368147346,0.0,0.0,0.0,0.0
457145066,1.0,1.0,0.0,0.0
1151051,0.0,0.0,0.0,0.0
196736578,0.0,0.0,0.0,0.0
465074573,0.0,0.0,0.0,0.0
384161058,0.0,0.0,0.0,0.0
433768430,0.0,0.0,0.0,0.0
317361772,0.0,0.0,0.0,0.0
402074976,0.0,0.0,0.0,0.0
371798822,0.0,0.0,0.0,0.0
154386119,0.0,0.0,0.0,0.0
45668780,0.0,0.0,0.0,0.0
11648402,2.0,2.0,0.0,0.0
95936408,0.0,0.0,0.0,0.0
6325726,0.0,0.0,0.0,0.0
465885927,9.88888888888889,8.1,-1.7888888888888896,-0.18089887640449445
107213695,0.2,2.0,1.8,9.0
187676473,0.0,0.0,0.0,0.0
151168793,0.0,0.0,0.0,0.0
46616385,0.0,0.0,0.0,0.0
45765028,0.0,0.0,0.0,0.0
352085213,0.0,0.0,0.0,0.0
449224100,0.0,0.0,0.0,0.0
183668188,0.0,0.0,0.0,0.0
173772043,0.0,0.0,0.0,0.0
431491039,0.0,0.0,0.0,0.0
336191347,0.0,0.0,0.0,0.0
1547663,1.0,1.0,0.0,0.0
350814622,0.0,0.0,0.0,0.0
296395619,0.0,0.0,0.0,0.0
386757976,0.0,0.0,0.0,0.0
343864946,6.0,6.0,0.0,0.0
306104931,0.0,0.0,0.0,0.0
259480565,0.0,0.0,0.0,0.0
128410412,0.0,0.0,0.0,0.0
317964555,0.0,0.0,0.0,0.0
392986912,6.0,6.0,0.0,0.0
323733223,0.0,0.0,0.0,0.0
97262033,0.0,0.0,0.0,0.0
233239354,5.366666666666666,0.0,-5.366666666666666,-1.0
